artikelnummer,typicality,
7405521,0.79889494,
7405523,0.7957521,
7405525,0.6361471,
7405526,0.80094224,
7405528,0.84947944,
7405566,0.7991748,
7405568,0.6404758,
7405570,0.6490722,
7405599,0.6876273,
7405600,0.6967764,
7405601,0.5449066,
7405602,0.5306508,
7405603,0.6855961,
7405604,0.64259505,
7405605,0.66822857,
7405647,0.4267281,
7405648,0.45310375,
7405649,0.69242865,
7405650,0.56691974,
7405651,0.66526115,
7405652,0.41232604,
7405653,0.60419405,
7405655,0.59988433,
7405656,0.61198545,
7405657,0.7711179,
7405658,0.6644671,
7405659,0.6852714,
7405660,0.57779187,
7405661,0.44637048,
7405662,0.71484816,
7405663,0.7333368,
7405664,0.7401287,
7405665,0.64932317,
7405666,0.6513164,
7405667,0.55496687,
7405668,0.71461904,
7405669,0.7036149,
7405670,0.65436304,
7405671,0.52465713,
7405672,0.72859824,
7405673,0.77026325,
7405674,0.79024243,
7405675,0.75977165,
7405676,0.6953863,
7405677,0.6750428,
7405678,0.5755963,
7405679,0.63810617,
7405680,0.6829394,
7405820,0.6843499,
7405821,0.75112295,
7405822,0.8199383,
7405823,0.84593,
7405825,0.87117827,
7405826,0.8060348,
7405827,0.68254316,
7405829,0.8271109,
7405830,0.8202478,
7405831,0.86470723,
7405833,0.9093876,
7405834,0.78906304,
7405835,0.8553557,
7405836,0.66218394,
7405837,0.6555714,
7405838,0.6758282,
7405839,0.741134,
7405840,0.922763,
7405842,0.907125,
7405853,0.8436732,
7405854,0.8989209,
7405855,0.8173716,
7405857,0.761641,
7405886,0.7690013,
7405887,0.71928996,
7405888,0.85158694,
7405890,0.71265334,
7405891,0.8359685,
7405892,0.75292015,
7405893,0.69768053,
7405894,0.8206575,
7405895,0.747882,
7405896,0.8094925,
7405898,0.73544383,
7405900,0.7955637,
7405901,0.78198457,
7405902,0.71702594,
7405903,0.8456883,
7405904,0.8217916,
7405907,0.87182504,
7405908,0.7670571,
7405909,0.70153654,
7405910,0.76228184,
7405937,0.41844335,
7405940,0.5860052,
7405941,0.549352,
7405984,0.7858953,
7406101,0.87219137,
7406270,0.78057075,
7406271,0.7928124,
7406272,0.7730753,
7406273,0.79266,
7406274,0.76056397,
7406275,0.7402281,
7406276,0.8345341,
7406277,0.79388094,
7406278,0.6847753,
7406279,0.7427168,
7406280,0.83041275,
7406281,0.84020644,
7406282,0.8050479,
7406283,0.81436616,
7406284,0.858843,
7406287,0.66482896,
7406288,0.5231563,
7406289,0.7040325,
7406290,0.8223407,
7406291,0.8875209,
7406292,0.82749623,
7406293,0.821247,
7406295,0.53139913,
7406296,0.8754541,
7406297,0.88084966,
7406301,0.84641576,
7406302,0.84987605,
7406303,0.7115647,
7406304,0.8101391,
7406305,0.64921105,
7406306,0.61094105,
7406307,0.719361,
7406308,0.7772667,
7406309,0.76099104,
7406310,0.8360707,
7406311,0.8196548,
7406312,0.87979084,
7406313,0.71886104,
7406315,0.6764801,
7406318,0.8682187,
7406320,0.82541746,
7406321,0.79878616,
7406322,0.75319827,
7406324,0.8447146,
7406325,0.8131682,
7406326,0.708341,
7406327,0.91344506,
7406329,0.81217504,
7406330,0.81789017,
7406331,0.8287257,
7406332,0.84117013,
7406333,0.6168644,
7406334,0.7771483,
7406335,0.8437095,
7406336,0.87400705,
7406337,0.40431082,
7406338,0.7938718,
7406339,0.72685313,
7406340,0.79974204,
7406341,0.75395465,
7406342,0.870394,
7406343,0.64054626,
7406344,0.79931986,
7406345,0.9024094,
7406564,0.8781122,
7406565,0.81727815,
7406566,0.7104302,
7406760,0.6390527,
7406761,0.85504764,
7406762,0.8852035,
7406763,0.8730789,
7406764,0.835047,
7406765,0.9049347,
7406766,0.7420746,
7406767,0.7270023,
7406768,0.71751773,
7406769,0.66078,
7406770,0.7335663,
7406771,0.7639614,
7406772,0.74871796,
7406773,0.77702636,
7406774,0.8227534,
7406775,0.79480314,
7406776,0.8194742,
7406777,0.83901864,
7406946,0.722055,
7407039,0.8985193,
7407040,0.71981406,
7407041,0.84832966,
7407042,0.8487235,
7407043,0.79035985,
7407046,0.893194,
7407047,0.8648045,
7407103,0.81129396,
7407176,0.7386621,
7407177,0.7015469,
7407180,0.7152674,
7407181,0.7309702,
7407182,0.79169214,
7407183,0.83852136,
7407184,0.707772,
7407185,0.80462766,
7407202,0.74050766,
7407205,0.79498875,
7407206,0.7951391,
7407208,0.6324927,
7407209,0.76844215,
7407210,0.77875966,
7407211,0.7192324,
7407213,0.63409966,
7407236,0.70751905,
7407237,0.55459315,
7407238,0.5961233,
7407239,0.55494165,
7407240,0.5370983,
7407241,0.69877094,
7407242,0.83064735,
7407243,0.91222346,
7407244,0.81953126,
7407246,0.65665853,
7407257,0.68206143,
7407258,0.45160377,
7407259,0.81503236,
7407260,0.80736804,
7407262,0.74218786,
7407263,0.6691393,
7407264,0.69551575,
7407265,0.6468205,
7407280,0.65883297,
7407281,0.80634815,
7407282,0.84081054,
7407283,0.7727103,
7407284,0.70061666,
7407285,0.83831966,
7407286,0.81109023,
7407297,0.71896505,
7407300,0.7296648,
7407302,0.60993266,
7407439,0.56994027,
7407732,0.23156017,
7407733,0.24337278,
7407734,0.3288554,
7407735,0.31259978,
7407736,0.2569644,
7407737,0.35125175,
7407738,0.31073916,
7407739,0.31406355,
7407740,0.25167957,
7407741,0.27005947,
7407742,0.33337373,
7407743,0.21357206,
7407744,0.29260108,
7407745,0.31709388,
7407746,0.32478005,
7407747,0.24137318,
7407748,0.30792704,
7407749,0.28720534,
7407750,0.35193047,
7407751,0.261634,
7407752,0.2994462,
7407753,0.26940656,
7407754,0.2721452,
7407755,0.2410427,
7407756,0.7510638,
7407757,0.6963801,
7407758,0.6562613,
7407760,0.6434489,
7407777,0.7639432,
7407778,0.67266154,
7407779,0.8350039,
7407780,0.89152986,
7407781,0.88182706,
7407782,0.91856414,
7407783,0.90643543,
7407784,0.9062697,
7407785,0.9234595,
7407786,0.8963528,
7407787,0.8990296,
7407788,0.9083402,
7407789,0.8860713,
7407790,0.91356057,
7407791,0.896003,
7407792,0.910388,
7407793,0.9185467,
7407794,0.9045946,
7407795,0.9207752,
7407796,0.8780066,
7407797,0.84954274,
7407798,0.8130398,
7407799,0.8546837,
7407800,0.8285912,
7407801,0.7517507,
7407802,0.8966156,
7407803,0.78645873,
7407804,0.84697294,
7407805,0.786145,
7407806,0.8367216,
7407807,0.85732996,
7407808,0.8146107,
7407809,0.88531256,
7407810,0.6822893,
7407811,0.7788153,
7407812,0.8515239,
7407813,0.82415617,
7407814,0.7173181,
7407815,0.7440243,
7407816,0.78270054,
7407817,0.8345675,
7407818,0.9003513,
7407819,0.8951398,
7407820,0.90666014,
7407821,0.92666173,
7407822,0.8552714,
7407823,0.8348566,
7407824,0.85064214,
7407825,0.8625374,
7407826,0.81291795,
7407827,0.8922786,
7407828,0.89797187,
7407829,0.8704631,
7407830,0.78096306,
7407831,0.7778004,
7407832,0.83021647,
7407833,0.73994637,
7407834,0.697756,
7407835,0.82562673,
7407836,0.79117906,
7407837,0.7657075,
7407838,0.7396502,
7407839,0.6563937,
7407840,0.7006912,
7407841,0.67364043,
7407842,0.58297056,
7407843,0.8184618,
7407844,0.8218745,
7407845,0.8417533,
7407846,0.8028862,
7407847,0.827319,
7407848,0.7445627,
7407849,0.794566,
7407850,0.82785463,
7407851,0.783612,
7407852,0.73633,
7407853,0.7636269,
7407854,0.79836106,
7407855,0.83150876,
7407856,0.8292669,
7407857,0.8006488,
7407858,0.8125261,
7407859,0.8009402,
7407860,0.80914634,
7407862,0.687592,
7407863,0.74154305,
7407864,0.6331343,
7407865,0.869926,
7407866,0.79748535,
7407867,0.76962745,
7407872,0.7595987,
7407945,0.8320623,
7407946,0.9241066,
7407947,0.89291525,
7407948,0.8961873,
7407949,0.82704157,
7408004,0.74547416,
7408005,0.64823824,
7408006,0.80911726,
7408007,0.83183444,
7408008,0.76727325,
7408009,0.7516353,
7408010,0.8387318,
7408011,0.8624982,
7408012,0.83302677,
7408013,0.80112356,
7408014,0.79101294,
7408015,0.8335238,
7408016,0.87648535,
7408017,0.80438673,
7408018,0.6667181,
7408019,0.70793587,
7408020,0.9181274,
7408021,0.87577224,
7408022,0.88029563,
7408023,0.7815043,
7408025,0.7414166,
7408026,0.72643983,
7408027,0.855233,
7408028,0.7957399,
7408029,0.78445995,
7408030,0.780546,
7408031,0.8033773,
7408032,0.7313359,
7408033,0.8749728,
7408034,0.8747342,
7408035,0.87869936,
7408036,0.8499375,
7408037,0.8213581,
7408038,0.8510158,
7408039,0.8351956,
7408040,0.8650957,
7408041,0.80463403,
7408042,0.77573645,
7408043,0.7919687,
7408044,0.8213095,
7408045,0.74823123,
7408046,0.7702339,
7408047,0.77193916,
7408048,0.78203684,
7408049,0.6780826,
7408050,0.6850586,
7408051,0.76579994,
7408052,0.8775288,
7408053,0.90636516,
7408054,0.7754875,
7408055,0.7842334,
7408057,0.8059348,
7408058,0.74593526,
7408191,0.8210926,
7408192,0.7441612,
7408193,0.86627567,
7408194,0.8488514,
7408195,0.8295706,
7408196,0.8335606,
7408197,0.8254937,
7408198,0.7774431,
7408199,0.8971742,
7408200,0.86731684,
7408201,0.8991258,
7408202,0.8298011,
7408203,0.9017835,
7408204,0.75711066,
7408205,0.8522237,
7408206,0.8831763,
7408207,0.81797636,
7408208,0.84381723,
7408209,0.8426061,
7408210,0.90399075,
7408211,0.9176594,
7408212,0.90116477,
7408213,0.899761,
7408214,0.8718577,
7408215,0.87213653,
7408216,0.780392,
7408218,0.90955544,
7408219,0.8924854,
7408220,0.90460986,
7408221,0.84242225,
7408222,0.88880527,
7408223,0.87058324,
7408224,0.87234133,
7408225,0.90075976,
7408226,0.84147835,
7408228,0.87928647,
7408231,0.8830703,
7408234,0.8242069,
7408236,0.822584,
7408238,0.8834016,
7408239,0.89341617,
7408241,0.8469431,
7408242,0.895562,
7408243,0.78939146,
7408244,0.83745223,
7408245,0.8246185,
7408246,0.88169324,
7408247,0.8577297,
7408248,0.8932657,
7408249,0.8129188,
7408250,0.7093526,
7408251,0.65996593,
7408252,0.78408575,
7408254,0.7735834,
7408255,0.68564636,
7408256,0.88660747,
7408257,0.7702692,
7408258,0.83550364,
7408259,0.9130153,
7408457,0.6948261,
7408459,0.85298026,
7408460,0.91929287,
7408461,0.86909336,
7408462,0.71728414,
7408463,0.6649265,
7408464,0.7051873,
7408465,0.5659189,
7408466,0.58637196,
7408472,0.5822907,
7408473,0.6091751,
7408474,0.61221236,
7408475,0.8443609,
7408476,0.8122663,
7408477,0.8628059,
7408478,0.85495645,
7408482,0.54600275,
7408483,0.5979903,
7408484,0.6220141,
7408485,0.5920211,
7408486,0.587791,
7408487,0.5216391,
7408488,0.5551711,
7408491,0.5060412,
7408492,0.64330155,
7408493,0.5221088,
7408494,0.5605727,
7408495,0.6213762,
7408496,0.49915788,
7408497,0.6204698,
7408498,0.59071153,
7408499,0.5628847,
7408500,0.61827725,
7408503,0.4644464,
7408504,0.45625314,
7408505,0.44248527,
7408506,0.4781946,
7408507,0.4174087,
7408508,0.41815087,
7408511,0.8945272,
7408512,0.9138293,
7408513,0.83729476,
7408514,0.82330686,
7408515,0.8428022,
7408516,0.85499096,
7408517,0.9050674,
7408518,0.88421494,
7408519,0.89613867,
7408520,0.8240335,
7408521,0.83237135,
7408522,0.79823095,
7408523,0.7819976,
7408524,0.8046001,
7408525,0.82964987,
7408526,0.78664047,
7408527,0.7811419,
7408528,0.7562663,
7408529,0.7210144,
7408530,0.59966886,
7408531,0.86596173,
7408532,0.79984456,
7408533,0.86707526,
7408534,0.6108934,
7408535,0.6300791,
7408536,0.7534623,
7408537,0.8397266,
7408538,0.5985252,
7408554,0.76260024,
7408556,0.76818466,
7408557,0.7486913,
7408559,0.86950827,
7408560,0.8997059,
7408561,0.84824544,
7408562,0.8513471,
7408563,0.8553539,
7408564,0.8799977,
7408565,0.83519864,
7408566,0.87039286,
7408567,0.85986733,
7408568,0.846847,
7408569,0.8750409,
7408570,0.8405931,
7408571,0.8228673,
7408572,0.8722909,
7408580,0.75424975,
7408581,0.72534126,
7408582,0.47106114,
7408583,0.53947204,
7408584,0.71946543,
7408585,0.62566143,
7408586,0.70545304,
7408587,0.66682947,
7408588,0.70381236,
7408589,0.7030996,
7408590,0.70926654,
7408591,0.57969993,
7408592,0.60749394,
7408593,0.5900516,
7408594,0.5809029,
7408597,0.6119352,
7408601,0.6470129,
7408602,0.5680588,
7408603,0.6262824,
7408604,0.8693778,
7408605,0.8384506,
7408606,0.8830285,
7408607,0.8998867,
7408615,0.8973486,
7408619,0.7538058,
7408620,0.7778482,
7408621,0.65823627,
7408623,0.8007532,
7408624,0.7859557,
7408625,0.7730992,
7408626,0.7732323,
7408628,0.6714555,
7408629,0.6878306,
7408682,0.6551463,
7408684,0.8388013,
7408693,0.76375335,
7408709,0.71479553,
7408710,0.6876921,
7408936,0.7425122,
7408937,0.83602077,
7408938,0.9152908,
7408940,0.6886796,
7408941,0.82093024,
7408943,0.84379137,
7408944,0.3915678,
7408945,0.59514487,
7408946,0.8092573,
7408947,0.7350836,
7408948,0.84324855,
7408949,0.8401054,
7408950,0.8683357,
7408951,0.84918064,
7408952,0.83617795,
7408953,0.83711433,
7408954,0.827682,
7408955,0.7568234,
7408960,0.87371486,
7408961,0.8696241,
7408963,0.91288155,
7408964,0.78512645,
7408965,0.85043085,
7408973,0.6800633,
7408974,0.6417646,
7408975,0.87510335,
7408976,0.568515,
7408977,0.45455223,
7408978,0.47197556,
7408979,0.7334654,
7408980,0.8286432,
7408981,0.87728804,
7408982,0.7374584,
7408983,0.6328185,
7408984,0.77761996,
7408985,0.8006852,
7408986,0.4412341,
7408987,0.8669543,
7408988,0.7598189,
7408989,0.7207063,
7408990,0.7149527,
7408991,0.7453263,
7408992,0.88648343,
7408993,0.6641498,
7408994,0.69017166,
7408995,0.8851501,
7408996,0.7300957,
7408998,0.7986407,
7408999,0.55638045,
7409000,0.83544064,
7409001,0.8178069,
7409002,0.8134033,
7409003,0.8041824,
7409004,0.78788704,
7409005,0.8230292,
7409006,0.7175831,
7409007,0.54998296,
7409008,0.74434716,
7409009,0.6930582,
7409010,0.73129255,
7409011,0.851227,
7409012,0.7352892,
7409013,0.8777062,
7409014,0.7028495,
7409015,0.7001169,
7409016,0.71822906,
7409017,0.8056709,
7409018,0.8947736,
7409019,0.9034383,
7409020,0.9369741,
7409021,0.895921,
7409022,0.9242889,
7409023,0.8487477,
7409024,0.88729405,
7409025,0.8672748,
7409222,0.80210006,
7409223,0.76372886,
7409224,0.7610736,
7409225,0.8522166,
7409226,0.84040296,
7409228,0.8296827,
7409229,0.82364124,
7409230,0.84787387,
7409231,0.87362266,
7409232,0.83829206,
7409233,0.7532576,
7409234,0.79373944,
7409235,0.5301717,
7409236,0.71360373,
7409237,0.78339726,
7409245,0.7880924,
7409246,0.7295873,
7409247,0.57206947,
7409248,0.61901236,
7409249,0.62787193,
7409250,0.8527561,
7409251,0.7646559,
7409252,0.6381661,
7409253,0.604482,
7409282,0.6589893,
7409283,0.8204736,
7409284,0.7810379,
7409286,0.8149071,
7409287,0.8545154,
7409288,0.8447813,
7409290,0.74057585,
7409291,0.8390693,
7409292,0.87377095,
7409293,0.62444943,
7409295,0.7626906,
7409296,0.7573681,
7409297,0.7165073,
7409298,0.86286145,
7409299,0.84788,
7409300,0.7893327,
7409301,0.7750436,
7409302,0.82845783,
7409305,0.81004983,
7409306,0.80752707,
7409308,0.8203713,
7409309,0.88591874,
7409310,0.8913174,
7409311,0.64798003,
7409409,0.60145086,
7409410,0.54968286,
7409534,0.8152404,
7409535,0.71055424,
7409536,0.77532893,
7409537,0.8479308,
7409538,0.81211793,
7409539,0.69853354,
7409541,0.80679834,
7409542,0.5314422,
7409543,0.80631113,
7409544,0.8534215,
7409545,0.660888,
7409546,0.7585794,
7409547,0.6891651,
7409548,0.64976716,
7409549,0.70674634,
7409550,0.79900354,
7409551,0.79280233,
7409552,0.8412427,
7409554,0.81031126,
7409630,0.6532833,
7409631,0.55863494,
7409632,0.753084,
7409635,0.5652378,
7409636,0.8166881,
7409637,0.5335089,
7409638,0.6585076,
7409639,0.6491296,
7409640,0.6549071,
7409641,0.6440027,
7409642,0.73451436,
7409643,0.67218465,
7409664,0.75363964,
7409665,0.7469413,
7409667,0.733131,
7409668,0.7502454,
7409669,0.9064892,
7409670,0.8137087,
7409671,0.75818515,
7409672,0.8301216,
7409673,0.71766627,
7409674,0.64045167,
7409676,0.8355766,
7409677,0.84789455,
7409678,0.74118304,
7409679,0.7872469,
7409680,0.6543224,
7409681,0.7595939,
7409682,0.8131098,
7409683,0.76878506,
7409685,0.88191396,
7409686,0.839779,
7409687,0.83915216,
7409688,0.79552096,
7409689,0.7426546,
7409690,0.70580286,
7409691,0.82346326,
7409692,0.62623024,
7409693,0.7404413,
7409694,0.7371622,
7409695,0.81480384,
7409696,0.8515869,
7409697,0.57958174,
7409698,0.7561939,
7409700,0.8608555,
7409701,0.71871215,
7409706,0.6646543,
7409707,0.7346794,
7409743,0.7786115,
7409744,0.78068924,
7409745,0.6632056,
7409747,0.7629948,
7409749,0.79463935,
7409750,0.78153867,
7409751,0.74574965,
7409752,0.76818895,
7409753,0.87764657,
7409754,0.7828698,
7409756,0.8065617,
7409757,0.6719492,
7409758,0.41528952,
7409759,0.86990225,
7409760,0.8300862,
7409761,0.72843283,
7409762,0.88159585,
7409763,0.84650457,
7409764,0.80824673,
7409765,0.82932407,
7409766,0.77510417,
7409822,0.669228,
7409827,0.6127939,
7409829,0.67148864,
7409972,0.76376283,
7409973,0.6828959,
7409974,0.7130933,
7409975,0.7468663,
7409976,0.7602719,
7409977,0.7945499,
7410008,0.5913617,
7410052,0.66371036,
7410053,0.65439844,
7410054,0.7092349,
7410055,0.73340964,
7410056,0.5235897,
7410057,0.5458452,
7410372,0.6999209,
7410373,0.83672136,
7410374,0.7506626,
7410375,0.78863436,
7410376,0.8249464,
7410377,0.8067858,
7410383,0.7849577,
7410388,0.8282671,
7410389,0.70489705,
7410391,0.7509864,
7410392,0.75758636,
7410393,0.7701184,
7410394,0.7786289,
7410395,0.76286745,
7410396,0.9086439,
7410397,0.8232173,
7410398,0.64576936,
7410400,0.89194655,
7410401,0.8015197,
7411042,0.7930488,
7411043,0.7283113,
7411044,0.78624326,
7411045,0.7568539,
7411046,0.7728628,
7411047,0.7690112,
7411048,0.7926994,
7411049,0.78221864,
7411050,0.72089857,
7411051,0.7301185,
7411052,0.7840765,
7411053,0.7409273,
7411054,0.8399843,
7411055,0.48949796,
7411056,0.51091784,
7411058,0.7586974,
7411059,0.7968848,
7411060,0.6813353,
7411061,0.74034834,
7411063,0.7101286,
7411064,0.74545753,
7411065,0.72550565,
7411066,0.6736924,
7411067,0.55405223,
7411069,0.8156639,
7411070,0.7929128,
7411071,0.72829044,
7411072,0.7369557,
7411073,0.84765965,
7411074,0.85019714,
7411075,0.7029884,
7411076,0.5336255,
7411077,0.7472094,
7411079,0.85720587,
7411080,0.8750492,
7411083,0.7330766,
7411084,0.76679736,
7411085,0.57256985,
7411086,0.9374405,
7411088,0.91656876,
7411089,0.8748956,
7411090,0.89162856,
7411091,0.8563423,
7411094,0.85588527,
7411095,0.9092363,
7411096,0.8949948,
7411097,0.62022793,
7411098,0.7139931,
7411099,0.6604306,
7411100,0.6855773,
7411101,0.5937286,
7411102,0.6686893,
7411103,0.5874704,
7411104,0.751055,
7411129,0.77092063,
7411130,0.88765186,
7411131,0.91219574,
7411132,0.747982,
7411133,0.9133019,
7411134,0.87678176,
7411135,0.8383126,
7411136,0.60908175,
7411137,0.66210353,
7411138,0.68882096,
7411139,0.76930034,
7411140,0.7427863,
7411141,0.7971318,
7411142,0.8698844,
7411144,0.83918583,
7411145,0.8036632,
7411146,0.8501921,
7411147,0.8334732,
7411148,0.78711003,
7411149,0.7886506,
7411150,0.820596,
7411151,0.83683664,
7411152,0.8378319,
7411153,0.8578604,
7411193,0.7138172,
7411194,0.7913586,
7411195,0.8311493,
7411196,0.8954275,
7411197,0.75518006,
7411198,0.8249074,
7411199,0.6964525,
7411200,0.8035768,
7411201,0.7087464,
7411202,0.7287966,
7411203,0.82954067,
7411204,0.7169858,
7411205,0.7845264,
7411207,0.85118896,
7411208,0.8193896,
7411209,0.65022737,
7411210,0.7119551,
7411211,0.78784835,
7411212,0.6533436,
7411213,0.71127963,
7411214,0.8549553,
7411216,0.7046381,
7411218,0.8397926,
7411219,0.8408337,
7411221,0.7786213,
7411222,0.7765249,
7411223,0.90551007,
7411224,0.7458206,
7411337,0.8029882,
7411365,0.8040656,
7411366,0.8119062,
7411367,0.7654658,
7411389,0.7750927,
7411424,0.77248496,
7411426,0.8232926,
7411427,0.6705674,
7411428,0.850261,
7411429,0.7202703,
7411430,0.7482882,
7411431,0.9132616,
7411432,0.73034173,
7411433,0.800721,
7411434,0.8580517,
7411435,0.91748524,
7411436,0.651007,
7411437,0.56781113,
7411438,0.7311597,
7411439,0.7016889,
7411440,0.8679217,
7411441,0.74753714,
7411442,0.7729664,
7411443,0.7282394,
7411444,0.7997048,
7411445,0.8078118,
7411446,0.7177337,
7411447,0.70136327,
7411448,0.6957547,
7411449,0.4730208,
7411450,0.6937485,
7411455,0.77620107,
7411456,0.72033185,
7411457,0.75415784,
7411458,0.681907,
7411503,0.8104207,
7411504,0.86083734,
7411505,0.8777766,
7411506,0.87181264,
7411507,0.8171143,
7411508,0.7815669,
7411845,0.76790774,
7411846,0.7007748,
7411847,0.8737802,
7411848,0.72842443,
7411849,0.72778326,
7411850,0.8700184,
7411851,0.8518314,
7411919,0.69647527,
7411920,0.83364326,
7411921,0.8321396,
7411922,0.84540284,
7411923,0.7644864,
7411924,0.7450436,
7411925,0.73631966,
7411927,0.76114744,
7411928,0.84144145,
7411929,0.8483557,
7411930,0.8411619,
7411931,0.86403996,
7411932,0.6735921,
7411933,0.6211688,
7411934,0.7501737,
7411935,0.81294185,
7411936,0.78415906,
7411937,0.4569118,
7411938,0.608945,
7411940,0.88026184,
7411941,0.81677103,
7411942,0.8667133,
7411943,0.89854693,
7411944,0.8894028,
7411945,0.9023288,
7411946,0.87661207,
7411947,0.83762884,
7411948,0.93693006,
7411949,0.9079699,
7411950,0.8921548,
7411951,0.76892245,
7411952,0.91012543,
7411953,0.8954002,
7411954,0.8689486,
7411955,0.8639236,
7411956,0.9176663,
7411957,0.9088418,
7411958,0.85836923,
7411959,0.8156728,
7411961,0.88681334,
7411963,0.9090619,
7411964,0.8117813,
7411965,0.91988254,
7411966,0.9262256,
7411968,0.87395585,
7411969,0.8191739,
7411970,0.8755539,
7411971,0.772397,
7411972,0.8132352,
7411975,0.602372,
7411976,0.77743983,
7411977,0.7032134,
7411978,0.7708365,
7411979,0.8614654,
7411980,0.8793795,
7411981,0.8464033,
7411982,0.91780776,
7411983,0.90439165,
7411984,0.8566522,
7411985,0.8325423,
7411986,0.8874612,
7411991,0.8147426,
7411992,0.81785583,
7411993,0.85060966,
7411994,0.8500336,
7411995,0.8256676,
7411996,0.8375891,
7411997,0.72902447,
7411999,0.8509276,
7412001,0.8378555,
7412002,0.8715137,
7412003,0.8880858,
7412004,0.8483597,
7412005,0.7213309,
7412006,0.7596536,
7412007,0.7366316,
7412008,0.7246249,
7412051,0.8879943,
7412052,0.8716213,
7412053,0.8887562,
7412055,0.89995354,
7412056,0.8956477,
7412057,0.8299604,
7412058,0.8711081,
7412060,0.82234275,
7412061,0.8621059,
7412064,0.8768247,
7412065,0.9189458,
7412066,0.82389593,
7412067,0.847636,
7412068,0.8407301,
7412069,0.8671057,
7412070,0.8645294,
7412071,0.732788,
7412072,0.87502116,
7412073,0.8956602,
7412074,0.90051526,
7412075,0.9045526,
7412076,0.8926406,
7412077,0.8272263,
7412078,0.8070683,
7412079,0.83263814,
7412080,0.8738904,
7412082,0.8598915,
7412083,0.81677103,
7412084,0.9199578,
7412085,0.8768091,
7412086,0.93101996,
7412087,0.8893447,
7412123,0.65210354,
7412124,0.7355329,
7412125,0.6624296,
7412126,0.6325121,
7412127,0.79601383,
7412128,0.6446324,
7412129,0.7212672,
7412130,0.72713953,
7412131,0.7197408,
7412132,0.7724719,
7412135,0.65734994,
7412136,0.47648332,
7412137,0.3909311,
7412139,0.41645217,
7412140,0.4583372,
7412141,0.38021544,
7412170,0.68912584,
7412214,0.7569558,
7412218,0.8580444,
7412219,0.9035351,
7412221,0.87759507,
7412222,0.8929441,
7412223,0.91237956,
7412224,0.933712,
7412225,0.88333726,
7412226,0.9184667,
7412227,0.9010075,
7412228,0.90902394,
7412229,0.8987718,
7412230,0.84421486,
7412232,0.9004213,
7412235,0.9022218,
7412236,0.92829627,
7412237,0.8858649,
7412682,0.83267945,
7412683,0.8230238,
7412688,0.8342164,
7412689,0.86358404,
7412691,0.8418202,
7412692,0.8233808,
7412693,0.6853135,
7412694,0.7004921,
7412765,0.81892896,
7412766,0.86326474,
7412767,0.7827704,
7412768,0.8425416,
7412769,0.81919056,
7412770,0.7742134,
7412771,0.80798095,
7412774,0.8716846,
7412775,0.7794653,
7412991,0.55173004,
7412992,0.5453327,
7412993,0.5843077,
7412994,0.5560011,
7412998,0.76609373,
7412999,0.67366856,
7413000,0.6842879,
7413001,0.66236556,
7413002,0.6934564,
7413003,0.7818656,
7413004,0.76199245,
7413005,0.78220034,
7413006,0.77538705,
7413007,0.76173514,
7413008,0.6838944,
7413009,0.7216158,
7413010,0.5744757,
7413011,0.76041,
7413077,0.68955255,
7413078,0.78133214,
7413079,0.73203236,
7413080,0.73163867,
7413081,0.71215606,
7413082,0.65574664,
7413083,0.6822325,
7413084,0.70558655,
7413085,0.6533243,
7413086,0.74254984,
7413087,0.6480369,
7413088,0.7020306,
7413090,0.6490045,
7413091,0.6842449,
7413092,0.6989963,
7413093,0.61218715,
7413094,0.6122578,
7413095,0.6239866,
7413096,0.6408362,
7413097,0.78356165,
7413098,0.64158404,
7413099,0.77302635,
7413100,0.64409804,
7413101,0.7717552,
7413102,0.7121667,
7413103,0.65375894,
7413104,0.6314093,
7413105,0.7087195,
7413106,0.8255471,
7413107,0.8353819,
7413108,0.7452157,
7413109,0.6216389,
7413110,0.7196333,
7413111,0.62006104,
7413112,0.5792025,
7413113,0.49631774,
7413114,0.68398285,
7413115,0.5467623,
7413116,0.49675536,
7413117,0.4510446,
7413118,0.67382056,
7413129,0.50300914,
7413130,0.59167194,
7413131,0.6352465,
7413132,0.53688616,
7413133,0.72091615,
7413163,0.6420053,
7413165,0.69547987,
7413265,0.69783217,
7413266,0.67798704,
7413267,0.7277007,
7413268,0.64293486,
7413269,0.63669866,
7413270,0.5843763,
7413271,0.6348711,
7413272,0.63816047,
7413841,0.76496947,
7413842,0.65276116,
7413845,0.7669763,
7413846,0.70594764,
7413847,0.79331607,
7413848,0.8999596,
7413850,0.69913584,
7413851,0.4967644,
7413855,0.7602967,
7413856,0.85443515,
7413858,0.5774436,
7413905,0.59242433,
7413906,0.6536084,
7413908,0.810948,
7413915,0.7773728,
7413916,0.6054601,
7413918,0.70653826,
7413919,0.83935094,
7413921,0.7353166,
7413922,0.7539621,
7413923,0.7507582,
7413924,0.8775656,
7413925,0.81710964,
7413926,0.62402123,
7413927,0.491923,
7413928,0.71186537,
7413930,0.5695149,
7414006,0.82255256,
7414353,0.9025448,
7414440,0.7190803,
7414441,0.66906774,
7414442,0.5327176,
7414443,0.55510914,
7414444,0.615852,
7414445,0.6029949,
7414560,0.31466174,
7414561,0.31086734,
7414562,0.33191308,
7414563,0.33006895,
7414564,0.31448647,
7414565,0.34095085,
7414566,0.3293999,
7414567,0.3444681,
7414568,0.32241482,
7414569,0.28830436,
7414570,0.2860322,
7414573,0.2418295,
7414574,0.21871714,
